flow_id,scenario,algorithm,traffic_type,priority,source_zone,segment_id,segment_type,segment_zone,required_bandwidth_mbps,estimated_delay_ms,estimated_loss_percent,qos_satisfied
115,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.875,22.0,0.9,True
116,qos_stress,baseline,lms,4,academic_building,eth_academic,ethernet,academic_building,0.766,5.0,0.05,True
117,qos_stress,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.133,4.0,0.05,True
118,qos_stress,baseline,file_download,2,academic_building,eth_academic,ethernet,academic_building,6.963,5.0,0.05,True
119,qos_stress,baseline,voice,5,computer_lab,eth_lab,ethernet,computer_lab,0.153,4.0,0.05,True
120,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,1.186,5.0,0.05,True
121,qos_stress,baseline,video,5,academic_building,wifi_ap_1,wifi,academic_building,3.805,18.0,0.7,True
122,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.509,22.0,0.9,True
123,qos_stress,baseline,web,3,library,wifi_ap_2,wifi,library,1.503,22.0,0.9,True
124,qos_stress,baseline,video,5,administration,eth_admin,ethernet,administration,4.152,5.0,0.05,True
125,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,1.159,5.0,0.05,True
126,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.971,22.0,0.9,True
127,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.9,28.0,1.3,True
128,qos_stress,baseline,voice,5,computer_lab,eth_lab,ethernet,computer_lab,0.238,4.0,0.05,True
129,qos_stress,baseline,file_download,2,administration,eth_admin,ethernet,administration,8.715,5.0,0.05,True
130,qos_stress,baseline,lms,4,academic_building,wifi_ap_1,wifi,academic_building,1.236,18.0,0.7,True
131,qos_stress,baseline,file_download,2,administration,eth_admin,ethernet,administration,7.525,5.0,0.05,True
132,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,0.958,5.0,0.05,True
133,qos_stress,baseline,voice,5,dormitory,wifi_ap_4,wifi,dormitory,0.168,28.0,1.3,False
134,qos_stress,baseline,lms,4,library,wifi_ap_2,wifi,library,1.175,22.0,0.9,True
135,qos_stress,baseline,video,5,administration,eth_admin,ethernet,administration,3.289,5.0,0.05,True
136,qos_stress,baseline,video,5,academic_building,eth_academic,ethernet,academic_building,4.125,5.0,0.05,True
137,qos_stress,baseline,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,3.045,4.0,0.05,True
138,qos_stress,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.407,26.0,1.1,True
139,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.174,28.0,1.3,True
140,qos_stress,baseline,voice,5,administration,eth_admin,ethernet,administration,0.233,5.0,0.05,True
141,qos_stress,baseline,voice,5,dormitory,wifi_ap_4,wifi,dormitory,0.217,28.0,1.3,False
142,qos_stress,baseline,lms,4,academic_building,wifi_ap_1,wifi,academic_building,0.844,18.0,0.7,True
143,qos_stress,baseline,web,3,administration,eth_admin,ethernet,administration,1.629,5.0,0.05,True
144,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.739,22.0,0.9,True
145,qos_stress,baseline,video,5,academic_building,wifi_ap_1,wifi,academic_building,3.424,18.0,0.7,True
146,qos_stress,baseline,video,5,administration,eth_admin,ethernet,administration,3.235,5.0,0.05,True
147,qos_stress,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.622,28.0,1.3,True
148,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,0.852,5.0,0.05,True
149,qos_stress,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,7.286,4.0,0.05,True
150,qos_stress,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.067,28.0,1.3,True
151,qos_stress,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.719,26.0,1.1,True
152,qos_stress,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,6.394,28.0,1.3,True
153,qos_stress,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.392,28.0,1.3,True
154,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,3.741,22.0,0.9,True
155,qos_stress,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.728,4.0,0.05,True
156,qos_stress,baseline,lms,4,academic_building,eth_academic,ethernet,academic_building,0.88,5.0,0.05,True
157,qos_stress,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,8.88,4.0,0.05,True
158,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,3.66,22.05,0.9,True
159,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,3.999,22.21,0.9,True
160,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,0.919,5.0,0.05,True
161,qos_stress,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.85,28.0,1.3,True
162,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.98,28.0,1.3,True
163,qos_stress,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.835,26.0,1.1,True
164,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.842,28.0,1.3,True
165,qos_stress,baseline,file_download,2,administration,eth_admin,ethernet,administration,9.829,5.0,0.05,True
166,qos_stress,baseline,lms,4,academic_building,wifi_ap_1,wifi,academic_building,1.223,18.0,0.7,True
167,qos_stress,baseline,lms,4,academic_building,eth_academic,ethernet,academic_building,0.956,5.0,0.05,True
168,qos_stress,baseline,web,3,library,wifi_ap_2,wifi,library,1.176,22.28,0.9,True
169,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.011,22.58,0.9,True
170,qos_stress,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.275,4.0,0.05,True
171,qos_stress,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,8.637,28.0,1.3,True
172,qos_stress,baseline,voice,5,computer_lab,eth_lab,ethernet,computer_lab,0.205,4.0,0.05,True
173,qos_stress,baseline,voice,5,computer_lab,eth_lab,ethernet,computer_lab,0.222,4.0,0.05,True
174,qos_stress,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.759,26.0,1.1,True
175,qos_stress,baseline,web,3,administration,eth_admin,ethernet,administration,1.448,5.0,0.05,True
176,qos_stress,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.428,23.29,1.22,True
177,qos_stress,baseline,voice,5,library,wifi_ap_2,wifi,library,0.174,23.32,1.23,False
178,qos_stress,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.158,26.0,1.1,True
179,qos_stress,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,3.158,28.0,1.3,True
180,qos_stress,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.098,28.0,1.3,True
181,qos_stress,baseline,background_update,1,library,wifi_ap_2,wifi,library,2.7,23.7,1.384,True
182,qos_stress,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.615,18.0,0.7,True
183,qos_stress,baseline,file_download,2,academic_building,eth_academic,ethernet,academic_building,6.374,5.0,0.05,True
184,qos_stress,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,3.952,4.0,0.05,True
185,qos_stress,baseline,lms,4,administration,eth_admin,ethernet,administration,0.836,5.0,0.05,True
186,qos_stress,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.29,28.0,1.3,True
187,qos_stress,baseline,video,5,academic_building,wifi_ap_1,wifi,academic_building,4.79,18.0,0.7,True
188,qos_stress,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.846,24.89,1.775,True
189,qos_stress,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,7.902,4.0,0.05,True
190,qos_stress,baseline,voice,5,academic_building,wifi_ap_1,wifi,academic_building,0.218,18.0,0.7,True
191,qos_stress,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.127,4.0,0.05,True
192,qos_stress,baseline,voice,5,student_area,wifi_ap_3,wifi,student_area,0.152,26.0,1.1,False
193,qos_stress,baseline,video,5,library,wifi_ap_2,wifi,library,4.505,25.85,2.033,False
194,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.214,28.0,1.3,True
195,qos_stress,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,3.481,4.0,0.05,True
196,qos_stress,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.633,28.0,1.3,True
197,qos_stress,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.128,28.0,1.3,True
198,qos_stress,baseline,voice,5,administration,eth_admin,ethernet,administration,0.222,5.0,0.05,True
199,qos_stress,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.777,26.0,1.1,True
200,qos_stress,baseline,video,5,academic_building,wifi_ap_1,wifi,academic_building,3.681,18.0,0.7,True
1,qos_stress,least_loaded,video,5,academic_building,wifi_ap_1,wifi,academic_building,4.694,18.0,0.7,True
2,qos_stress,least_loaded,video,5,student_area,wifi_ap_3,wifi,student_area,4.455,26.0,1.1,True
3,qos_stress,least_loaded,web,3,student_area,eth_lab,ethernet,computer_lab,1.159,4.0,0.05,True
4,qos_stress,least_loaded,voice,5,computer_lab,eth_admin,ethernet,administration,0.169,5.0,0.05,True
5,qos_stress,least_loaded,lms,4,academic_building,eth_academic,ethernet,academic_building,0.943,5.0,0.05,True
6,qos_stress,least_loaded,video,5,computer_lab,eth_server,ethernet,server_room,3.559,3.0,0.03,True
7,qos_stress,least_loaded,background_update,1,administration,wifi_ap_2,wifi,library,3.167,22.0,0.9,True
8,qos_stress,least_loaded,voice,5,academic_building,wifi_ap_4,wifi,dormitory,0.189,28.0,1.3,False
9,qos_stress,least_loaded,web,3,student_area,eth_admin,ethernet,administration,1.543,5.0,0.05,True
10,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,3.398,5.0,0.05,True
11,qos_stress,least_loaded,lms,4,computer_lab,wifi_ap_4,wifi,dormitory,0.77,28.0,1.3,True
12,qos_stress,least_loaded,voice,5,administration,eth_lab,ethernet,computer_lab,0.183,4.0,0.05,True
13,qos_stress,least_loaded,video,5,dormitory,eth_lab,ethernet,computer_lab,3.298,4.0,0.05,True
14,qos_stress,least_loaded,file_download,2,library,eth_admin,ethernet,administration,7.312,5.0,0.05,True
15,qos_stress,least_loaded,lms,4,library,eth_server,ethernet,server_room,0.946,3.0,0.03,True
16,qos_stress,least_loaded,lms,4,student_area,eth_server,ethernet,server_room,1.047,3.0,0.03,True
17,qos_stress,least_loaded,lms,4,computer_lab,eth_server,ethernet,server_room,1.016,3.0,0.03,True
18,qos_stress,least_loaded,lms,4,student_area,eth_academic,ethernet,academic_building,0.987,5.0,0.05,True
19,qos_stress,least_loaded,voice,5,student_area,eth_lab,ethernet,computer_lab,0.217,4.0,0.05,True
20,qos_stress,least_loaded,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,2.712,4.0,0.05,True
21,qos_stress,least_loaded,file_download,2,administration,eth_server,ethernet,server_room,8.517,3.0,0.03,True
22,qos_stress,least_loaded,lms,4,student_area,eth_academic,ethernet,academic_building,1.234,5.0,0.05,True
23,qos_stress,least_loaded,web,3,computer_lab,wifi_ap_4,wifi,dormitory,1.558,28.0,1.3,True
24,qos_stress,least_loaded,lms,4,computer_lab,eth_academic,ethernet,academic_building,0.99,5.0,0.05,True
25,qos_stress,least_loaded,lms,4,administration,eth_lab,ethernet,computer_lab,1.06,4.0,0.05,True
26,qos_stress,least_loaded,web,3,library,eth_academic,ethernet,academic_building,1.741,5.0,0.05,True
27,qos_stress,least_loaded,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.896,4.0,0.05,True
28,qos_stress,least_loaded,voice,5,academic_building,eth_academic,ethernet,academic_building,0.194,5.0,0.05,True
29,qos_stress,least_loaded,video,5,dormitory,eth_academic,ethernet,academic_building,4.381,5.0,0.05,True
30,qos_stress,least_loaded,video,5,computer_lab,eth_admin,ethernet,administration,4.841,5.0,0.05,True
31,qos_stress,least_loaded,file_download,2,administration,eth_server,ethernet,server_room,8.91,3.0,0.03,True
32,qos_stress,least_loaded,lms,4,computer_lab,eth_lab,ethernet,computer_lab,0.854,4.0,0.05,True
33,qos_stress,least_loaded,video,5,administration,eth_lab,ethernet,computer_lab,3.957,4.0,0.05,True
34,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,3.919,5.0,0.05,True
35,qos_stress,least_loaded,lms,4,computer_lab,wifi_ap_4,wifi,dormitory,0.927,28.0,1.3,True
36,qos_stress,least_loaded,web,3,administration,eth_admin,ethernet,administration,1.636,5.0,0.05,True
37,qos_stress,least_loaded,web,3,student_area,eth_lab,ethernet,computer_lab,1.583,4.0,0.05,True
38,qos_stress,least_loaded,video,5,library,eth_admin,ethernet,administration,3.558,5.0,0.05,True
39,qos_stress,least_loaded,video,5,student_area,eth_academic,ethernet,academic_building,4.542,5.0,0.05,True
40,qos_stress,least_loaded,lms,4,administration,eth_server,ethernet,server_room,1.102,3.0,0.03,True
41,qos_stress,least_loaded,video,5,student_area,eth_server,ethernet,server_room,4.121,3.0,0.03,True
42,qos_stress,least_loaded,file_download,2,administration,eth_lab,ethernet,computer_lab,7.094,4.0,0.05,True
43,qos_stress,least_loaded,voice,5,administration,wifi_ap_4,wifi,dormitory,0.204,28.0,1.3,False
44,qos_stress,least_loaded,file_download,2,dormitory,wifi_ap_2,wifi,library,9.274,22.0,0.9,True
45,qos_stress,least_loaded,background_update,1,library,wifi_ap_4,wifi,dormitory,2.686,28.0,1.3,True
46,qos_stress,least_loaded,video,5,administration,eth_admin,ethernet,administration,3.158,5.0,0.05,True
47,qos_stress,least_loaded,file_download,2,administration,eth_server,ethernet,server_room,7.026,3.0,0.03,True
48,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,4.656,5.0,0.05,True
49,qos_stress,least_loaded,video,5,computer_lab,wifi_ap_1,wifi,academic_building,4.392,18.0,0.7,True
50,qos_stress,least_loaded,voice,5,computer_lab,eth_admin,ethernet,administration,0.224,5.0,0.05,True
51,qos_stress,least_loaded,video,5,academic_building,eth_admin,ethernet,administration,4.34,5.0,0.05,True
52,qos_stress,least_loaded,lms,4,administration,eth_lab,ethernet,computer_lab,0.866,4.0,0.05,True
53,qos_stress,least_loaded,voice,5,student_area,eth_lab,ethernet,computer_lab,0.222,4.0,0.05,True
54,qos_stress,least_loaded,voice,5,library,eth_lab,ethernet,computer_lab,0.151,4.0,0.05,True
55,qos_stress,least_loaded,lms,4,library,eth_lab,ethernet,computer_lab,0.953,4.0,0.05,True
56,qos_stress,least_loaded,file_download,2,dormitory,eth_academic,ethernet,academic_building,7.91,5.0,0.05,True
57,qos_stress,least_loaded,video,5,student_area,eth_server,ethernet,server_room,3.642,3.0,0.03,True
58,qos_stress,least_loaded,lms,4,academic_building,eth_lab,ethernet,computer_lab,1.076,4.0,0.05,True
59,qos_stress,least_loaded,video,5,administration,eth_lab,ethernet,computer_lab,4.446,4.0,0.05,True
60,qos_stress,least_loaded,file_download,2,library,eth_server,ethernet,server_room,7.672,3.0,0.03,True
61,qos_stress,least_loaded,web,3,academic_building,eth_admin,ethernet,administration,1.873,5.0,0.05,True
62,qos_stress,least_loaded,video,5,dormitory,eth_admin,ethernet,administration,3.373,5.0,0.05,True
63,qos_stress,least_loaded,lms,4,student_area,eth_lab,ethernet,computer_lab,1.188,4.0,0.05,True
64,qos_stress,least_loaded,voice,5,computer_lab,wifi_ap_3,wifi,student_area,0.21,26.0,1.1,False
65,qos_stress,least_loaded,file_download,2,student_area,eth_lab,ethernet,computer_lab,7.138,4.0,0.05,True
66,qos_stress,least_loaded,background_update,1,computer_lab,eth_academic,ethernet,academic_building,3.036,5.0,0.05,True
67,qos_stress,least_loaded,file_download,2,library,wifi_ap_3,wifi,student_area,9.404,26.0,1.1,True
68,qos_stress,least_loaded,video,5,library,wifi_ap_4,wifi,dormitory,4.618,28.0,1.3,True
69,qos_stress,least_loaded,video,5,administration,eth_server,ethernet,server_room,3.918,3.0,0.03,True
70,qos_stress,least_loaded,video,5,library,eth_admin,ethernet,administration,3.028,5.0,0.05,True
71,qos_stress,least_loaded,video,5,student_area,eth_academic,ethernet,academic_building,4.136,5.0,0.05,True
72,qos_stress,least_loaded,web,3,library,eth_server,ethernet,server_room,1.583,3.0,0.03,True
73,qos_stress,least_loaded,lms,4,dormitory,eth_admin,ethernet,administration,1.163,5.0,0.05,True
74,qos_stress,least_loaded,lms,4,academic_building,eth_server,ethernet,server_room,0.95,3.0,0.03,True
75,qos_stress,least_loaded,voice,5,library,eth_server,ethernet,server_room,0.198,3.0,0.03,True
76,qos_stress,least_loaded,file_download,2,academic_building,eth_server,ethernet,server_room,7.043,3.0,0.03,True
77,qos_stress,least_loaded,video,5,student_area,eth_admin,ethernet,administration,4.908,5.0,0.05,True
78,qos_stress,least_loaded,video,5,administration,eth_lab,ethernet,computer_lab,4.146,4.0,0.05,True
79,qos_stress,least_loaded,video,5,student_area,eth_academic,ethernet,academic_building,4.386,5.0,0.05,True
80,qos_stress,least_loaded,voice,5,academic_building,eth_lab,ethernet,computer_lab,0.197,4.0,0.05,True
81,qos_stress,least_loaded,video,5,administration,eth_lab,ethernet,computer_lab,4.005,4.0,0.05,True
82,qos_stress,least_loaded,file_download,2,administration,wifi_ap_1,wifi,academic_building,9.079,18.0,0.7,True
83,qos_stress,least_loaded,lms,4,administration,eth_server,ethernet,server_room,1.208,3.0,0.03,True
84,qos_stress,least_loaded,video,5,computer_lab,eth_admin,ethernet,administration,3.442,5.0,0.05,True
85,qos_stress,least_loaded,background_update,1,dormitory,eth_academic,ethernet,academic_building,2.48,5.0,0.05,True
86,qos_stress,least_loaded,lms,4,computer_lab,eth_server,ethernet,server_room,0.937,3.0,0.03,True
87,qos_stress,least_loaded,lms,4,dormitory,eth_server,ethernet,server_room,1.129,3.0,0.03,True
88,qos_stress,least_loaded,web,3,library,eth_server,ethernet,server_room,1.696,3.0,0.03,True
89,qos_stress,least_loaded,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.187,4.0,0.05,True
90,qos_stress,least_loaded,voice,5,dormitory,eth_academic,ethernet,academic_building,0.203,5.0,0.05,True
91,qos_stress,least_loaded,video,5,computer_lab,eth_academic,ethernet,academic_building,3.224,5.0,0.05,True
92,qos_stress,least_loaded,web,3,computer_lab,eth_server,ethernet,server_room,1.277,3.0,0.03,True
93,qos_stress,least_loaded,lms,4,library,eth_lab,ethernet,computer_lab,0.914,4.0,0.05,True
94,qos_stress,least_loaded,lms,4,academic_building,eth_admin,ethernet,administration,1.09,5.0,0.05,True
95,qos_stress,least_loaded,lms,4,dormitory,eth_server,ethernet,server_room,0.795,3.0,0.03,True
96,qos_stress,least_loaded,lms,4,academic_building,eth_lab,ethernet,computer_lab,0.977,4.0,0.05,True
97,qos_stress,least_loaded,lms,4,dormitory,eth_server,ethernet,server_room,1.032,3.0,0.03,True
98,qos_stress,least_loaded,lms,4,administration,eth_admin,ethernet,administration,1.153,5.0,0.05,True
99,qos_stress,least_loaded,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.877,4.0,0.05,True
100,qos_stress,least_loaded,voice,5,library,eth_server,ethernet,server_room,0.208,3.0,0.03,True
101,qos_stress,least_loaded,voice,5,student_area,eth_server,ethernet,server_room,0.22,3.0,0.03,True
102,qos_stress,least_loaded,lms,4,academic_building,eth_server,ethernet,server_room,1.217,3.0,0.03,True
103,qos_stress,least_loaded,voice,5,dormitory,eth_academic,ethernet,academic_building,0.153,5.0,0.05,True
104,qos_stress,least_loaded,video,5,library,eth_lab,ethernet,computer_lab,4.532,4.0,0.05,True
105,qos_stress,least_loaded,background_update,1,administration,eth_academic,ethernet,academic_building,3.696,5.0,0.05,True
106,qos_stress,least_loaded,video,5,dormitory,eth_admin,ethernet,administration,3.897,5.0,0.05,True
107,qos_stress,least_loaded,file_download,2,dormitory,eth_server,ethernet,server_room,7.503,3.0,0.03,True
108,qos_stress,least_loaded,lms,4,administration,eth_academic,ethernet,academic_building,1.187,5.0,0.05,True
109,qos_stress,least_loaded,voice,5,student_area,eth_lab,ethernet,computer_lab,0.162,4.0,0.05,True
110,qos_stress,least_loaded,background_update,1,dormitory,eth_lab,ethernet,computer_lab,3.043,4.0,0.05,True
111,qos_stress,least_loaded,lms,4,library,eth_admin,ethernet,administration,1.167,5.0,0.05,True
112,qos_stress,least_loaded,web,3,student_area,eth_academic,ethernet,academic_building,1.472,5.0,0.05,True
113,qos_stress,least_loaded,lms,4,dormitory,eth_admin,ethernet,administration,1.016,5.0,0.05,True
114,qos_stress,least_loaded,web,3,library,eth_server,ethernet,server_room,1.47,3.0,0.03,True
115,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,4.875,5.0,0.05,True
116,qos_stress,least_loaded,lms,4,academic_building,eth_admin,ethernet,administration,0.766,5.0,0.05,True
117,qos_stress,least_loaded,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.133,4.0,0.05,True
118,qos_stress,least_loaded,file_download,2,academic_building,eth_server,ethernet,server_room,6.963,3.0,0.03,True
119,qos_stress,least_loaded,voice,5,computer_lab,eth_admin,ethernet,administration,0.153,5.0,0.05,True
120,qos_stress,least_loaded,lms,4,administration,eth_admin,ethernet,administration,1.186,5.0,0.05,True
121,qos_stress,least_loaded,video,5,academic_building,eth_lab,ethernet,computer_lab,3.805,4.0,0.05,True
122,qos_stress,least_loaded,video,5,library,wifi_ap_4,wifi,dormitory,4.509,28.0,1.3,True
123,qos_stress,least_loaded,web,3,library,eth_admin,ethernet,administration,1.503,5.0,0.05,True
124,qos_stress,least_loaded,video,5,administration,eth_admin,ethernet,administration,4.152,5.0,0.05,True
125,qos_stress,least_loaded,lms,4,administration,eth_academic,ethernet,academic_building,1.159,5.0,0.05,True
126,qos_stress,least_loaded,video,5,library,eth_lab,ethernet,computer_lab,4.971,4.0,0.05,True
127,qos_stress,least_loaded,lms,4,dormitory,eth_academic,ethernet,academic_building,0.9,5.0,0.05,True
128,qos_stress,least_loaded,voice,5,computer_lab,eth_server,ethernet,server_room,0.238,3.0,0.03,True
129,qos_stress,least_loaded,file_download,2,administration,eth_server,ethernet,server_room,8.715,3.0,0.03,True
130,qos_stress,least_loaded,lms,4,academic_building,eth_academic,ethernet,academic_building,1.236,5.0,0.05,True
131,qos_stress,least_loaded,file_download,2,administration,eth_academic,ethernet,academic_building,7.525,5.0,0.05,True
132,qos_stress,least_loaded,lms,4,administration,eth_admin,ethernet,administration,0.958,5.0,0.05,True
133,qos_stress,least_loaded,voice,5,dormitory,eth_lab,ethernet,computer_lab,0.168,4.0,0.05,True
134,qos_stress,least_loaded,lms,4,library,eth_admin,ethernet,administration,1.175,5.0,0.05,True
135,qos_stress,least_loaded,video,5,administration,eth_lab,ethernet,computer_lab,3.289,4.0,0.05,True
136,qos_stress,least_loaded,video,5,academic_building,eth_admin,ethernet,administration,4.125,5.0,0.05,True
137,qos_stress,least_loaded,background_update,1,computer_lab,eth_server,ethernet,server_room,3.045,3.0,0.03,True
138,qos_stress,least_loaded,video,5,student_area,eth_lab,ethernet,computer_lab,3.407,4.0,0.05,True
139,qos_stress,least_loaded,lms,4,dormitory,eth_server,ethernet,server_room,1.174,3.0,0.03,True
140,qos_stress,least_loaded,voice,5,administration,eth_academic,ethernet,academic_building,0.233,5.0,0.05,True
141,qos_stress,least_loaded,voice,5,dormitory,eth_academic,ethernet,academic_building,0.217,5.0,0.05,True
142,qos_stress,least_loaded,lms,4,academic_building,eth_academic,ethernet,academic_building,0.844,5.0,0.05,True
143,qos_stress,least_loaded,web,3,administration,eth_server,ethernet,server_room,1.629,3.0,0.03,True
144,qos_stress,least_loaded,video,5,library,eth_admin,ethernet,administration,4.739,5.0,0.05,True
145,qos_stress,least_loaded,video,5,academic_building,eth_lab,ethernet,computer_lab,3.424,4.0,0.05,True
146,qos_stress,least_loaded,video,5,administration,eth_academic,ethernet,academic_building,3.235,5.0,0.05,True
147,qos_stress,least_loaded,background_update,1,dormitory,eth_server,ethernet,server_room,3.622,3.0,0.03,True
148,qos_stress,least_loaded,lms,4,administration,eth_lab,ethernet,computer_lab,0.852,4.0,0.05,True
149,qos_stress,least_loaded,file_download,2,computer_lab,eth_server,ethernet,server_room,7.286,3.0,0.03,True
150,qos_stress,least_loaded,video,5,dormitory,eth_academic,ethernet,academic_building,4.067,5.0,0.05,True
151,qos_stress,least_loaded,video,5,student_area,eth_lab,ethernet,computer_lab,3.719,4.0,0.05,True
152,qos_stress,least_loaded,file_download,2,dormitory,wifi_ap_2,wifi,library,6.394,22.0,0.9,True
153,qos_stress,least_loaded,background_update,1,dormitory,eth_admin,ethernet,administration,3.392,5.0,0.05,True
154,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,3.741,5.0,0.05,True
155,qos_stress,least_loaded,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.728,4.0,0.05,True
156,qos_stress,least_loaded,lms,4,academic_building,eth_admin,ethernet,administration,0.88,5.0,0.05,True
157,qos_stress,least_loaded,file_download,2,computer_lab,eth_server,ethernet,server_room,8.88,3.0,0.03,True
158,qos_stress,least_loaded,video,5,library,eth_admin,ethernet,administration,3.66,5.0,0.05,True
159,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,3.999,5.0,0.05,True
160,qos_stress,least_loaded,lms,4,administration,wifi_ap_4,wifi,dormitory,0.919,28.0,1.3,True
161,qos_stress,least_loaded,web,3,dormitory,eth_lab,ethernet,computer_lab,1.85,4.0,0.05,True
162,qos_stress,least_loaded,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.98,4.0,0.05,True
163,qos_stress,least_loaded,lms,4,student_area,eth_admin,ethernet,administration,0.835,5.0,0.05,True
164,qos_stress,least_loaded,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.842,4.0,0.05,True
165,qos_stress,least_loaded,file_download,2,administration,eth_admin,ethernet,administration,9.829,5.0,0.05,True
166,qos_stress,least_loaded,lms,4,academic_building,wifi_ap_1,wifi,academic_building,1.223,18.0,0.7,True
167,qos_stress,least_loaded,lms,4,academic_building,eth_academic,ethernet,academic_building,0.956,5.0,0.05,True
168,qos_stress,least_loaded,web,3,library,eth_server,ethernet,server_room,1.176,3.0,0.03,True
169,qos_stress,least_loaded,video,5,library,eth_lab,ethernet,computer_lab,4.011,4.0,0.05,True
170,qos_stress,least_loaded,video,5,computer_lab,eth_academic,ethernet,academic_building,4.275,5.0,0.05,True
171,qos_stress,least_loaded,file_download,2,dormitory,eth_server,ethernet,server_room,8.637,3.0,0.03,True
172,qos_stress,least_loaded,voice,5,computer_lab,wifi_ap_4,wifi,dormitory,0.205,28.0,1.3,False
173,qos_stress,least_loaded,voice,5,computer_lab,wifi_ap_4,wifi,dormitory,0.222,28.0,1.3,False
174,qos_stress,least_loaded,lms,4,student_area,wifi_ap_4,wifi,dormitory,0.759,28.0,1.3,True
175,qos_stress,least_loaded,web,3,administration,eth_lab,ethernet,computer_lab,1.448,4.0,0.05,True
176,qos_stress,least_loaded,file_download,2,library,eth_academic,ethernet,academic_building,6.428,5.0,0.05,True
177,qos_stress,least_loaded,voice,5,library,eth_lab,ethernet,computer_lab,0.174,4.0,0.05,True
178,qos_stress,least_loaded,lms,4,student_area,eth_lab,ethernet,computer_lab,1.158,4.0,0.05,True
179,qos_stress,least_loaded,video,5,dormitory,wifi_ap_1,wifi,academic_building,3.158,18.0,0.7,True
180,qos_stress,least_loaded,background_update,1,dormitory,eth_lab,ethernet,computer_lab,3.098,4.0,0.05,True
181,qos_stress,least_loaded,background_update,1,library,eth_server,ethernet,server_room,2.7,3.0,0.03,True
